Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"MN Jones, J Frutiger, NG Ince, G Sin","The Monte Carlo driven and machine learning enhanced process simulator",2019,"Computers & Chemical Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S0098135419300717","https://scholar.google.com/scholar?cites=11838543185809231607&as_sdt=2005&sciodt=0,5&hl=en",83,"2021-06-03 16:24:07","HTML","","","",,,,,8,4.00,2,4,2,"This study presents a methodology with tools integration to apply advanced uncertainty propagation and sensitivity analysis in connection with commercial process simulation software. The methodology was applied to two processes: a heat pump system and a …","https://www.sciencedirect.com/science/article/pii/S0098135419300717","https://scholar.google.com/scholar?q=related:985H4E30SqQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"E Prikaziuk, C van der Tol","Global sensitivity analysis of the scope model in sentinel-3 bands: thermal domain focus",2019,"Remote sensing","mdpi.com","https://www.mdpi.com/2072-4292/11/20/2424","https://scholar.google.com/scholar?cites=3256682226122811789&as_sdt=2005&sciodt=0,5&hl=en",84,"2021-06-03 16:24:07","","","","",,,,,11,5.50,6,2,2,"Sentinel-3 satellite has provided simultaneous observations in the optical (visible, near infrared (NIR), shortwave infrared (SWIR)) and thermal infrared (TIR) domains since 2016, with a revisit time of 1–2 days. The high temporal resolution and spectral coverage make the …","https://www.mdpi.com/2072-4292/11/20/2424/pdf","https://scholar.google.com/scholar?q=related:jelg4joPMi0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"S Yousefian, G Bourque…","Uncertainty Quantification of NOx Emission Due to Operating Conditions and Chemical Kinetic Parameters in a Premixed Burner",2018,"… of Engineering for …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/gasturbinespower/article-abstract/140/12/121005/457687","https://scholar.google.com/scholar?cites=17264381805617943036&as_sdt=2005&sciodt=0,5&hl=en",85,"2021-06-03 16:24:07","","","","",,,,,4,1.33,1,3,3,"Many sources of uncertainty exist when emissions are modeled for a gas turbine combustion system. They originate from uncertain inputs, boundary conditions, calibration, or lack of sufficient fidelity in a model. In this paper, a nonintrusive polynomial chaos expansion …","","https://scholar.google.com/scholar?q=related:_BGTFshnl-8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"A Hadjimichael, D Gold…","Rhodium: Python library for many-objective robust decision making and exploratory modeling",2020,"Journal of …","openresearchsoftware.metajnl.com","https://openresearchsoftware.metajnl.com/article/10.5334/jors.293/","https://scholar.google.com/scholar?cites=16110600672189147515&as_sdt=2005&sciodt=0,5&hl=en",86,"2021-06-03 16:24:07","HTML","","","",,,,,4,4.00,1,3,1,"Rhodium is an open source Python library for robust decision making (RDM), many-objective robust decision making (MORDM), and exploratory modeling. These decision-support frameworks enable the identification of robust strategies for the management of …","https://openresearchsoftware.metajnl.com/article/10.5334/jors.293/","https://scholar.google.com/scholar?q=related:e-kAKPRZlN8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"Z Shi, S Hsieh, JA Fonseca, A Schlueter","Street grids for efficient district cooling systems in high-density cities",2020,"Sustainable Cities and Society","Elsevier","https://www.sciencedirect.com/science/article/pii/S2210670720302110","https://scholar.google.com/scholar?cites=6790688095757818604&as_sdt=2005&sciodt=0,5&hl=en",87,"2021-06-03 16:24:07","HTML","","","",,,,,6,6.00,2,4,1,"The feasibility of district cooling systems is linked to their efficiency, which is associated with their capital and operational costs. For reasons of ownership and maintenance, the piping network commonly follows the city's street layout. This paper examines the …","https://www.sciencedirect.com/science/article/pii/S2210670720302110","https://scholar.google.com/scholar?q=related:7FoeMNhePV4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"V Burchard-Levine, H Nieto, D Riaño, M Migliavacca…","Seasonal adaptation of the thermal-based two-source energy balance model for estimating evapotranspiration in a semiarid tree-grass ecosystem",2020,"Remote Sensing","mdpi.com","https://www.mdpi.com/662780","https://scholar.google.com/scholar?cites=3065972098829188583&as_sdt=2005&sciodt=0,5&hl=en",88,"2021-06-03 16:24:07","","","","",,,,,7,7.00,1,5,1,"The thermal-based two-source energy balance (TSEB) model has accurately simulated energy fluxes in a wide range of landscapes with both remote and proximal sensing data. However, tree-grass ecosystems (TGE) have notably complex heterogeneous vegetation …","https://www.mdpi.com/2072-4292/12/6/904/pdf","https://scholar.google.com/scholar?q=related:5_34MWGFjCoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"D Martínez, W Brewer, A Strelzoff, A Wilson…","Rotorcraft virtual sensors via deep regression",2020,"Journal of Parallel and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0743731519300413","https://scholar.google.com/scholar?cites=10528415503399846361&as_sdt=2005&sciodt=0,5&hl=en",89,"2021-06-03 16:24:07","HTML","","","",,,,,8,8.00,2,5,1,"Raw sensor data containing high-fidelity information is highly desirable for valuable post-processing. We developed a machine learning model that performs deep regression to infer rotorcraft component vibration spectra from a few flight conditional indicators (CI). The model …","https://www.sciencedirect.com/science/article/pii/S0743731519300413","https://scholar.google.com/scholar?q=related:2QHdTx5yHJIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"A Ghosh, R Radhakrishnan","Time-dependent antagonist-agonist switching in receptor tyrosine kinase-mediated signaling",2019,"BMC bioinformatics","Springer","https://link.springer.com/article/10.1186/s12859-019-2816-3","https://scholar.google.com/scholar?cites=14948540925574572446&as_sdt=2005&sciodt=0,5&hl=en",90,"2021-06-03 16:24:07","HTML","10.1186/s12859-019-2816-3","","",,,,,4,2.00,2,2,2,"ErbB4/HER4 is a unique member of the ErbB family of receptor tyrosine kinases concerning its activation of anti-proliferative JAK2-STAT5 pathway when stimulated by ligand Neuregulin (NRG). Activation of this pathway leads to expression of genes like β-casein …","https://link.springer.com/article/10.1186/s12859-019-2816-3","https://scholar.google.com/scholar?q=related:nulCY8Xic88J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"A Lashkaripour, C Rodriguez, N Mehdipour…","Machine learning enables design automation of microfluidic flow-focusing droplet generation",2021,"Nature …","nature.com","https://www.nature.com/articles/s41467-020-20284-z","https://scholar.google.com/scholar?cites=2962956446218043378&as_sdt=2005&sciodt=0,5&hl=en",91,"2021-06-03 16:24:07","HTML","","","",,,,,3,3.00,1,4,1,"Droplet-based microfluidic devices hold immense potential in becoming inexpensive alternatives to existing screening platforms across life science applications, such as enzyme discovery and early cancer detection. However, the lack of a predictive understanding of …","https://www.nature.com/articles/s41467-020-20284-z","https://scholar.google.com/scholar?q=related:8r_HfTCJHikJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"JF Oliveira, DCP Jorge, RV Veiga, MS Rodrigues…","Evaluating the burden of COVID-19 on hospital resources in Bahia, Brazil: A modelling-based analysis of 14.8 million individuals",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.05.25.20105213v1.abstract","https://scholar.google.com/scholar?cites=1005037493523906716&as_sdt=2005&sciodt=0,5&hl=en",92,"2021-06-03 16:24:07","","10.1101/2020.05.25.20105213v1.abstract","","",,,,,3,3.00,1,5,1,"Here we present a general compartment model with a time-varying transmission rate to describe the dynamics of the COVID-19 epidemic, parameterized with the demographics of Bahia, a state in northeast Brazil. The dynamics of the model are influenced by the number …","https://www.medrxiv.org/content/medrxiv/early/2020/05/26/2020.05.25.20105213.full.pdf","https://scholar.google.com/scholar?q=related:nABxg0ac8g0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"S Peters, PG Hains, N Lucas…","A Case Study and Methodology for OpenSWATH Parameter Optimization Using the ProCan90 Data Set and 45 810 Computational Analysis Runs",2019,"Journal of proteome …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.jproteome.8b00709","https://scholar.google.com/scholar?cites=28445768188882625&as_sdt=2005&sciodt=0,5&hl=en",93,"2021-06-03 16:24:07","","10.1021/acs.jproteome.8b00709","","",,,,,3,1.50,1,4,2,"In the current study, we show how ProCan90, a curated data set of HEK293 technical replicates, can be used to optimize the configuration options for algorithms in the OpenSWATH pipeline. Furthermore, we use this case study as a proof of concept for …","https://pubs.acs.org/doi/full/10.1021/acs.jproteome.8b00709","https://scholar.google.com/scholar?q=related:we5ChEYPZQAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"K Kundu, N Weber, C Griebler…","Phenotypic heterogeneity as key factor for growth and survival under oligotrophic conditions",2020,"Environmental …","Wiley Online Library","https://sfamjournals.onlinelibrary.wiley.com/doi/abs/10.1111/1462-2920.15106","https://scholar.google.com/scholar?cites=9424575511937495792&as_sdt=2005&sciodt=0,5&hl=en",94,"2021-06-03 16:24:07","","10.1111/1462-2920.15106","","",,,,,5,5.00,1,4,1,"Productivity‐poor oligotrophic environments are plentiful on earth. Yet it is not well understood how organisms maintain population sizes under these extreme conditions. Most scenarios consider the adaptation of a single microorganism (isogenic) at the cellular level …","https://sfamjournals.onlinelibrary.wiley.com/doi/pdf/10.1111/1462-2920.15106","https://scholar.google.com/scholar?q=related:8DLhm37RyoIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"NM Naughton, JG Georgiadis","Global sensitivity analysis of skeletal muscle dMRI metrics: Effects of microstructural and pulse parameters",2020,"Magnetic resonance in …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/mrm.28014","https://scholar.google.com/scholar?cites=12776737043420854503&as_sdt=2005&sciodt=0,5&hl=en",95,"2021-06-03 16:24:07","","10.1002/mrm.28014","","",,,,,3,3.00,2,2,1,"Purpose Estimating microstructural parameters of skeletal muscle from diffusion MRI (dMRI) signal requires understanding the relative importance of both microstructural and dMRI sequence parameters on the signal. This study seeks to determine the sensitivity of dMRI …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/mrm.28014","https://scholar.google.com/scholar?q=related:57isnaUWULEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"MZ Bin Mohd Zawawi, T Kim…","Sustainable fabrication of glass nanostructures using infrared transparent mold assisted by CO2 laser scanning irradiation",2018,"Journal of …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/manufacturingscience/article/140/12/121005/366990","https://scholar.google.com/scholar?cites=11340678143544946090&as_sdt=2005&sciodt=0,5&hl=en",96,"2021-06-03 16:24:07","","","","",,,,,4,1.33,1,3,3,"This paper proposes an uncertainty and disturbance estimator (UDE)-based controller for nonlinear systems with mismatched uncertainties and disturbances, integrating the UDE-based control and the conventional backstepping scheme. The adoption of the backstepping …","https://www.researchgate.net/profile/Taekyung_Kim13/publication/327097920_Sustainable_Fabrication_of_Glass_Nanostructures_Using_Infrared_Transparent_Mold_Assisted_by_CO2_Laser_Scanning_Irradiation/links/5bd00ed24585152b14511550/Sustainable-Fabrication-of-Glass-Nanostructures-Using-Infrared-Transparent-Mold-Assisted-by-CO2-Laser-Scanning-Irradiation.pdf","https://scholar.google.com/scholar?q=related:qm0Ioq8uYp0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"Y Zhao, Z Guo, F Niu, Y Yu, S Wang","Global sensitivity analysis of passive safety systems of FHR by using meta-modeling and sampling methods",2019,"Progress in Nuclear Energy","Elsevier","https://www.sciencedirect.com/science/article/pii/S0149197019300599","https://scholar.google.com/scholar?cites=16775193352356715845&as_sdt=2005&sciodt=0,5&hl=en",97,"2021-06-03 16:24:07","HTML","","","",,,,,3,1.50,1,5,2,"Global sensitivity analysis (GSA) aims at quantifying the individual effect of input variables and the main idea is to decompose the variance of a physical model response into fractions that can be attributed to inputs. The Sobol'indices are obtained by adopting different …","https://www.sciencedirect.com/science/article/pii/S0149197019300599","https://scholar.google.com/scholar?q=related:RV23pXl1zegJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"VV Grigoriev, O Iliev, PN Vabishchevich","Computational identification of adsorption and desorption parameters for pore scale transport in periodic porous media",2020,"Journal of Computational and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0377042719306661","https://scholar.google.com/scholar?cites=3317627454609145595&as_sdt=2005&sciodt=0,5&hl=en",98,"2021-06-03 16:24:07","HTML","","","",,,,,3,3.00,1,3,1,"Computational identification of unknown adsorption and desorption rates is discussed in conjunction with reactive flow considered at pore scale. The reactive transport is governed by incompressible Stokes equations, coupled with convection–diffusion equation for species …","https://www.sciencedirect.com/science/article/pii/S0377042719306661","https://scholar.google.com/scholar?q=related:-74PqZeUCi4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"CK Wang, S Tindemans, C Miller…","Bayesian calibration at the urban scale: a case study on a large residential heating demand application in Amsterdam",2020,"Journal of Building …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/19401493.2020.1729862","https://scholar.google.com/scholar?cites=1959714355484033800&as_sdt=2005&sciodt=0,5&hl=en",99,"2021-06-03 16:24:07","","10.1080/19401493.2020.1729862","","",,,,,5,5.00,1,4,1,"ABSTRACT A bottom-up building energy modelling at the urban scale based on Geographic Information System and semantic 3D city models can provide quantitative insights to tackle critical urban energy challenges. Nevertheless, incomplete information is a common …","https://www.tandfonline.com/doi/pdf/10.1080/19401493.2020.1729862","https://scholar.google.com/scholar?q=related:CAPcw9JNMhsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"C Rougé, PM Reed, DS Grogan…","Coordination and Control: Limits in Standard Representations of Multi-Reservoir Operations in Hydrological Modeling",2019,"Hydrology and Earth …","hess.copernicus.org","https://hess.copernicus.org/preprints/hess-2019-589/","https://scholar.google.com/scholar?cites=5745609889538718519&as_sdt=2005&sciodt=0,5&hl=en",100,"2021-06-03 16:24:07","","","","",,,,,5,2.50,1,4,2,"Model-based risk assessment of hydrological extremes needs to consider the interactions between the many stakeholders in a river basin as well as the institutions and regulations that mediate them. Unfortunately, commonly employed representations of human-operated …","https://hess.copernicus.org/preprints/hess-2019-589/hess-2019-589.pdf","https://scholar.google.com/scholar?q=related:Nzvtw8CBvE8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"H Ma, EP Li, AC Cangellaris, X Chen","Support vector regression-based active subspace (SVR-AS) modeling of high-speed links for fast and accurate sensitivity analysis",2020,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9068208/","https://scholar.google.com/scholar?cites=9585451565917627460&as_sdt=2005&sciodt=0,5&hl=en",101,"2021-06-03 16:24:07","","","","",,,,,4,4.00,1,4,1,"A methodology based on the joint usage of support vector regression and active subspace is introduced in this paper for accelerated sensitivity analysis of high-speed links through parameter space dimensionality reduction. The proposed methodology uses the gradient …","https://ieeexplore.ieee.org/iel7/6287639/8948470/09068208.pdf","https://scholar.google.com/scholar?q=related:RGQ7zmldBoUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"JE Fajardo, F Vericat, G Irastorza…","Sensitivity analysis on imaging the calcaneus using microwaves",2019,"Biomedical Physics …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/2057-1976/ab3330/meta","https://scholar.google.com/scholar?cites=2237473867883865192&as_sdt=2005&sciodt=0,5&hl=en",102,"2021-06-03 16:24:07","","","","",,,,,3,1.50,1,4,2,"The bone quality is associated with changes in its dielectric properties (permittivity and conductivity). The feasibility of detecting changes in these properties was evaluated by using a tomographic array of 16 monopole antennas with z-polarized microwaves at 1.3 GHz. The …","https://iopscience.iop.org/article/10.1088/2057-1976/ab3330/pdf","https://scholar.google.com/scholar?q=related:aORv0aAaDR8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"DT Volpatto, ACM Resende, L Anjos, JVO Silva…","Spreading of COVID-19 in Brazil: Impacts and uncertainties in social distancing strategies",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.05.30.20117283v1.abstract","https://scholar.google.com/scholar?cites=12478544891132181837&as_sdt=2005&sciodt=0,5&hl=en",103,"2021-06-03 16:24:07","","10.1101/2020.05.30.20117283v1.abstract","","",,,,,6,6.00,1,5,1,"Brazil9s continental dimension poses a challenge to the control of the spread of COVID-19. Due to the country specific scenario of high social and demographic heterogeneity, combined with limited testing capacity, lack of reliable data, under-reporting of cases, and …","https://www.medrxiv.org/content/medrxiv/early/2020/06/03/2020.05.30.20117283.full.pdf","https://scholar.google.com/scholar?q=related:Tf2y3XayLK0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"D Brizard, E Jacquelin","Uncertainty quantification and global sensitivity analysis of longitudinal wave propagation in circular bars. Application to SHPB device",2018,"International Journal of Solids and Structures","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020768317305097","https://scholar.google.com/scholar?cites=6391729385508042289&as_sdt=2005&sciodt=0,5&hl=en",104,"2021-06-03 16:24:07","HTML","","","",,,,,3,1.00,2,2,3,"The experimental characterisation of materials at intermediate strain rates often implies the use of split Hopkinson pressure bars. Shifting the measured pulses in the bars requires to take dispersion into account. However, the dispersion correction, in the case of linear elastic …","https://www.sciencedirect.com/science/article/pii/S0020768317305097","https://scholar.google.com/scholar?q=related:Mfah4wL8s1gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"R Lafage, S Defoort, T Lefebvre","WhatsOpt: a web application for multidisciplinary design analysis and optimization",2019,"AIAA Aviation 2019 Forum","arc.aiaa.org","https://arc.aiaa.org/doi/pdf/10.2514/6.2019-2990","https://scholar.google.com/scholar?cites=9883814431720173578&as_sdt=2005&sciodt=0,5&hl=en",105,"2021-06-03 16:24:07","","10.2514/6.2019-2990","","",,,,,3,1.50,1,3,2,"This paper describes ONERA's on-going effort to develop a collaborative environment to support multidisciplinary design analysis and optimization in the context of overall vehicle design team activities. This environment, namely WhatsOpt, is a web application allowing …","https://www.researchgate.net/profile/Remi_Lafage/publication/333806928_WhatsOpt_a_web_application_for_multidisciplinary_design_analysis_and_optimization/links/5d2301bd92851cf4406f500a/WhatsOpt-a-web-application-for-multidisciplinary-design-analysis-and-optimization.pdf","https://scholar.google.com/scholar?q=related:CnCP5NtcKokJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"JM Volk, MA Turner","PRMS-Python: A Python framework for programmatic PRMS modeling and access to its data structures",2019,"Environmental Modelling & Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S1364815218308004","https://scholar.google.com/scholar?cites=9662855028835812092&as_sdt=2005&sciodt=0,5&hl=en",106,"2021-06-03 16:24:07","HTML","","","",,,,,5,2.50,3,2,2,"A persistent problem in numerical hydrologic modeling, is tracking provenance or how particular data came to be. With multiple modules available for individual flux parameterizations and over 100 parameters, the Precipitation-Runoff Modeling System …","https://www.sciencedirect.com/science/article/pii/S1364815218308004","https://scholar.google.com/scholar?q=related:_ALb5XNbGYYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"C Plúa, MN Vu, G Armand, J Rutqvist…","A reliable numerical analysis for large-scale modelling of a high-level radioactive waste repository in the Callovo-Oxfordian claystone",2021,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1365160920309400","https://scholar.google.com/scholar?cites=18352191966356393808&as_sdt=2005&sciodt=0,5&hl=en",107,"2021-06-03 16:24:07","HTML","","","",,,,,3,3.00,1,5,1,"This paper is devoted to the study of the Thermo-Hydro-Mechanical (THM) responses of a porous rock with low permeability under thermal loading in the context of deep geological disposal of radioactive waste. To this aim, numerical simulations of a benchmark exercise of …","https://www.sciencedirect.com/science/article/pii/S1365160920309400","https://scholar.google.com/scholar?q=related:UE9z_FsVsP4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"S Delbecq","Knowledge-based multidisciplinary sizing and optimization of embedded mechatronic systems-application to aerospace electro-mechanical actuation systems",2018,"","theses.fr","https://www.theses.fr/2018ISAT0034","https://scholar.google.com/scholar?cites=16085005122776075748&as_sdt=2005&sciodt=0,5&hl=en",108,"2021-06-03 16:24:07","","","","",,,,,4,1.33,4,1,3,"Résumé Un défi à court terme pour les industriels de l'aéronautique est de concevoir des produits sûrs, fiables, compactes, basse consommation et à faible impact environnemental due à la forte concurrence et à l'augmentation des attentes des clients et des autorités de …","https://www.theses.fr/2018ISAT0034.pdf","https://scholar.google.com/scholar?q=related:5A1o6e9qOd8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Girardi, C Padovani, D Pellegrini, L Robol","A finite element model updating method based on global optimization",2021,"Mechanical Systems and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0888327020307585","https://scholar.google.com/scholar?cites=12806795854925138613&as_sdt=2005&sciodt=0,5&hl=en",109,"2021-06-03 16:24:07","HTML","","","",,,,,2,2.00,1,4,1,"Finite element model updating of a structure made of linear elastic materials is based on the solution of a minimization problem. The goal is to find some unknown parameters of the finite element model (elastic moduli, mass densities, constraints and boundary conditions) …","https://www.sciencedirect.com/science/article/pii/S0888327020307585","https://scholar.google.com/scholar?q=related:tQrCC_rgurEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"Z Shi, JA Fonseca, A Schlueter","Floor area density and land uses for efficient district cooling systems in high-density cities",2021,"Sustainable Cities and Society","Elsevier","https://www.sciencedirect.com/science/article/pii/S2210670720308180","https://scholar.google.com/scholar?cites=16245094656313143470&as_sdt=2005&sciodt=0,5&hl=en",110,"2021-06-03 16:24:07","HTML","","","",,,,,2,2.00,1,3,1,"Floor area density and land uses are two fundamental parameters of a city's master plan. Both affect the spatial and temporal distribution of the cooling demand in a district. This work studies how floor area density and land use impact the efficiency of district cooling systems …","https://www.sciencedirect.com/science/article/pii/S2210670720308180","https://scholar.google.com/scholar?q=related:rjAkDIUrcuEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"T Jusselme, P Antunes Fernandes…","Design guidance from a data-driven LCA-based design method and tool prototype",2019,"… : 16th Conference of …","infoscience.epfl.ch","https://infoscience.epfl.ch/record/270405","https://scholar.google.com/scholar?cites=8335483167529824362&as_sdt=2005&sciodt=0,5&hl=en",111,"2021-06-03 16:24:07","","","","",,,,,2,1.00,1,3,2,"As of 2020, every new building in the European Union will have to reach the nearly Zero Energy Building (nZEB) performance. However, building nZEB will not be sufficient to reach carbon neutrality in 2050 as required by the last IPCC report: indeed, even nZEB consume …","https://infoscience.epfl.ch/record/270405/files/Jusselme%20et%20al.%20-%202019%20-%20Design%20guidance%20from%20a%20Data-Driven%20LCA-Based%20Desig.pdf","https://scholar.google.com/scholar?q=related:avDcD8eVrXMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"N Anđelić, S Baressi Šegota, I Lorencin, Z Jurilj…","Estimation of covid-19 epidemiology curve of the united states using genetic programming algorithm",2021,"International Journal of …","mdpi.com","https://www.mdpi.com/970462","https://scholar.google.com/scholar?cites=2014915771960171530&as_sdt=2005&sciodt=0,5&hl=en",112,"2021-06-03 16:24:07","","","","",,,,,2,2.00,0,5,1,"Estimation of the epidemiology curve for the COVID-19 pandemic can be a very computationally challenging task. Thus far, there have been some implementations of artificial intelligence (AI) methods applied to develop epidemiology curve for a specific …","https://www.mdpi.com/1660-4601/18/3/959/pdf",""
2,"H Carstens","A Bayesian approach to energy monitoring optimization",2017,"","repository.up.ac.za","https://repository.up.ac.za/handle/2263/63791","https://scholar.google.com/scholar?cites=16086822165438066862&as_sdt=2005&sciodt=0,5&hl=en",113,"2021-06-03 16:24:07","","","","",,,,,2,0.50,2,1,4,"This thesis develops methods for reducing energy Measurement and Verification (M&V) costs through the use of Bayesian statistics. M&V quantifies the savings of energy efficiency and demand side projects by comparing the energy use in a given period to what that use …","https://repository.up.ac.za/bitstream/handle/2263/63791/Carstens_Bayesian_2018.pdf?sequence=1","https://scholar.google.com/scholar?q=related:rvDQH4ffP98J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"C Gunaratne, I Garibay","NL4Py: Agent-Based Modeling in Python with Parallelizable NetLogo Workspaces",2018,"arXiv preprint arXiv:1808.03292","arxiv.org","https://arxiv.org/abs/1808.03292","https://scholar.google.com/scholar?cites=17663199000236912211&as_sdt=2005&sciodt=0,5&hl=en",114,"2021-06-03 16:24:07","","","","",,,,,2,0.67,1,2,3,"NL4Py is a NetLogo controller software for Python, for the rapid, parallel execution of NetLogo models. NL4Py provides both headless (no graphical user interface) and GUI NetLogo workspace control through Python. Spurred on by the increasing availability of …","https://arxiv.org/pdf/1808.03292","https://scholar.google.com/scholar?q=related:U-4nNuhJIPUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Sendera","Data adaptation in handy economy-ideology model",2019,"arXiv preprint arXiv:1904.04309","arxiv.org","https://arxiv.org/abs/1904.04309","https://scholar.google.com/scholar?cites=14092172223269629730&as_sdt=2005&sciodt=0,5&hl=en",115,"2021-06-03 16:24:07","","","","",,,,,2,1.00,2,1,2,"The concept of mathematical modeling is widespread across almost all of the fields of contemporary science and engineering. Because of the existing necessity of predictions the behavior of natural phenomena, the researchers develop more and more complex models …","https://arxiv.org/pdf/1904.04309","https://scholar.google.com/scholar?q=related:Iu-cOflzkcMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"S Gombots","Acoustic source localization at low frequencies using microphone arrays",2020,"","repositum.tuwien.at","https://repositum.tuwien.at/handle/20.500.12708/16267","https://scholar.google.com/scholar?cites=15395900835794198804&as_sdt=2005&sciodt=0,5&hl=en",116,"2021-06-03 16:24:07","","","","",,,,,2,2.00,2,1,1,"For taking actions to reduce noise, knowledge of the distribution, position and strength of the sound sources is necessary. Thereby, various sound localization methods can be used for this task. The standard methods are intensity measurement, acoustic near-field holography …","https://repositum.tuwien.at/bitstream/20.500.12708/16267/2/Gombots%20Stefan%20-%202020%20-%20Acoustic%20source%20localization%20at%20low%20frequencies%20using...pdf",""
2,"C Turnadge, D Mallants, L Peeters","Sensitivity and uncertainty analysis of a regional-scale groundwater flow system stressed by coal seam gas extraction",2017,"","researchgate.net","https://www.researchgate.net/profile/Dirk_Mallants/publication/323868047_Sensitivity_and_uncertainty_analysis_of_a_regional-scale_groundwater_flow_model_featuring_coal_seam_gas_extraction/links/5ab084850f7e9b4897c1e05a/Sensitivity-and-uncertainty-analysis-of-a-regional-scale-groundwater-flow-model-featuring-coal-seam-gas-extraction.pdf","https://scholar.google.com/scholar?cites=4560577888598582293&as_sdt=2005&sciodt=0,5&hl=en",117,"2021-06-03 16:24:07","PDF","","","",,,,,2,0.50,1,3,4,"© Commonwealth Scientific and Industrial Research Organisation 2018. To the extent permitted by law, all rights are reserved and no part of this publication covered by copyright may be reproduced or copied in any form or by any means except with the written permission of CSIRO … Turnadge …","https://www.researchgate.net/profile/Dirk_Mallants/publication/323868047_Sensitivity_and_uncertainty_analysis_of_a_regional-scale_groundwater_flow_model_featuring_coal_seam_gas_extraction/links/5ab084850f7e9b4897c1e05a/Sensitivity-and-uncertainty-analysis-of-a-regional-scale-groundwater-flow-model-featuring-coal-seam-gas-extraction.pdf","https://scholar.google.com/scholar?q=related:FWRrPG1tSj8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
